,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,nome,data_lancamento,Popularidade Musica,Artista,ano_lancamento,mes_lancamento,dia_semana_lancamento,Popularidade Artista,Seguidores,Estilos
216,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,audio_features,78rIJddV4X0HkNAInEcYde,spotify:track:78rIJddV4X0HkNAInEcYde,https://api.spotify.com/v1/tracks/78rIJddV4X0HkNAInEcYde,https://api.spotify.com/v1/audio-analysis/78rIJddV4X0HkNAInEcYde,222041,4,Call On Me - Ryan Riback Extended Remix,2016-10-14,45,Starley,2016.0,10.0,4.0,55,160875,"['aussietronica', 'dance pop', 'pop dance', 'tropical house']"
217,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,audio_features,6mICuAdrwEjh6Y6lroV2Kg,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/tracks/6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/audio-analysis/6mICuAdrwEjh6Y6lroV2Kg,195840,4,Chantaje (feat. Maluma),2017-05-26,77,Shakira,2017.0,5.0,4.0,84,23849903,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']"
218,0.648,0.738,6,-5.883,0,0.247,0.0408,0.0,0.292,0.603,159.145,audio_features,4pLwZjInHj3SimIyN9SnOz,spotify:track:4pLwZjInHj3SimIyN9SnOz,https://api.spotify.com/v1/tracks/4pLwZjInHj3SimIyN9SnOz,https://api.spotify.com/v1/audio-analysis/4pLwZjInHj3SimIyN9SnOz,226160,4,Side To Side,2016-05-20,0,Ariana Grande,2016.0,5.0,4.0,87,80498764,"['dance pop', 'pop']"
219,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,audio_features,3EmmCZoqpWOTY1g2GBwJoR,spotify:track:3EmmCZoqpWOTY1g2GBwJoR,https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR,https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR,198774,4,Just Hold On,2016-12-10,64,Steve Aoki,2016.0,12.0,5.0,73,3665448,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']"
220,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,audio_features,2FRnf9qhLbvw8fu4IBXx78,spotify:track:2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,262960,4,Last Christmas,1984-11-29,63,Wham!,1984.0,11.0,3.0,65,1945000,"['disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
221,0.636,0.633,4,-4.23,1,0.126,0.371,0.0,0.102,0.512,99.721,audio_features,1qOLh0tI7trd1zdDKxYZTe,spotify:track:1qOLh0tI7trd1zdDKxYZTe,https://api.spotify.com/v1/tracks/1qOLh0tI7trd1zdDKxYZTe,https://api.spotify.com/v1/audio-analysis/1qOLh0tI7trd1zdDKxYZTe,181880,4,Starving,2016-07-15,0,Hailee Steinfeld,2016.0,7.0,4.0,70,7803287,"['dance pop', 'pop', 'post-teen pop']"
222,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,audio_features,4Km5HrUvYTaSUfiSGPJeQR,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR,https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR,343150,4,Bad and Boujee (feat. Lil Uzi Vert),2017-04-07,54,Migos,2017.0,4.0,4.0,77,12406750,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
223,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,audio_features,1PSBzsahR2AKwLJgx8ehBj,spotify:track:1PSBzsahR2AKwLJgx8ehBj,https://api.spotify.com/v1/tracks/1PSBzsahR2AKwLJgx8ehBj,https://api.spotify.com/v1/audio-analysis/1PSBzsahR2AKwLJgx8ehBj,239293,4,Bad Things (with Camila Cabello),2017-05-12,72,Machine Gun Kelly,2017.0,5.0,4.0,81,4639945,['ohio hip hop']
224,0.469,0.68,11,-4.921,0,0.117,0.137,0.0,0.11,0.374,147.734,audio_features,4TZy1wLyHec06pwgFYDh1a,spotify:track:4TZy1wLyHec06pwgFYDh1a,https://api.spotify.com/v1/tracks/4TZy1wLyHec06pwgFYDh1a,https://api.spotify.com/v1/audio-analysis/4TZy1wLyHec06pwgFYDh1a,208733,4,Mercy,2017-03-03,0,Shawn Mendes,2017.0,3.0,4.0,83,38149628,"['canadian pop', 'pop', 'viral pop']"
225,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160,4,My Way,2016-09-16,76,Calvin Harris,2016.0,9.0,4.0,84,22796811,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop rap', 'progressive house', 'uk dance']"
226,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4,Heathens,2016-06-16,80,Twenty One Pilots,2016.0,6.0,3.0,79,22574987,"['modern rock', 'rock']"
227,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,audio_features,2rizacJSyD9S1IQUxUxnsK,spotify:track:2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,194080,4,All We Know,2016-09-29,69,The Chainsmokers,2016.0,9.0,3.0,80,19177592,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
228,0.542,0.859,11,-5.651,1,0.197,0.16,0.00466,0.137,0.403,159.797,audio_features,0QsvXIfqM0zZoerQfsI9lm,spotify:track:0QsvXIfqM0zZoerQfsI9lm,https://api.spotify.com/v1/tracks/0QsvXIfqM0zZoerQfsI9lm,https://api.spotify.com/v1/audio-analysis/0QsvXIfqM0zZoerQfsI9lm,208053,4,Don't Let Me Down (feat. Daya),2016-08-10,44,The Chainsmokers,2016.0,8.0,2.0,80,19177592,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
229,0.624,0.803,10,-4.105,0,0.246,0.123,0.0,0.114,0.821,166.018,audio_features,4Hf7WnR761jpxPr5D46Bcd,spotify:track:4Hf7WnR761jpxPr5D46Bcd,https://api.spotify.com/v1/tracks/4Hf7WnR761jpxPr5D46Bcd,https://api.spotify.com/v1/audio-analysis/4Hf7WnR761jpxPr5D46Bcd,187973,4,Treat You Better,2017-03-03,0,Shawn Mendes,2017.0,3.0,4.0,83,38149628,"['canadian pop', 'pop', 'viral pop']"
230,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,audio_features,0prNGof3XqfTvNDxHonvdK,spotify:track:0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,230227,4,Scars To Your Beautiful,2015-11-13,47,Alessia Cara,2015.0,11.0,4.0,73,10397449,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop']"
231,0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,audio_features,3AEZUABDXNtecAOSC1qTfo,spotify:track:3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/tracks/3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/audio-analysis/3AEZUABDXNtecAOSC1qTfo,222560,4,Reggaetón Lento (Bailemos),2016-08-26,73,CNCO,2016.0,8.0,4.0,69,8902212,"['boy band', 'latin', 'latin pop', 'reggaeton']"
232,0.495,0.762,8,-3.842,1,0.0862,0.591,0.0,0.0763,0.708,123.893,audio_features,6nxQdXa1uAL0rY72wPZu89,spotify:track:6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,210293,4,Love Me Now,2016-12-02,64,John Legend,2016.0,12.0,4.0,75,6190211,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']"
233,0.544,0.809,8,-5.098,1,0.0363,0.0038,0.0,0.323,0.448,145.017,audio_features,4b4KcovePX8Ke2cLIQTLM0,spotify:track:4b4KcovePX8Ke2cLIQTLM0,https://api.spotify.com/v1/tracks/4b4KcovePX8Ke2cLIQTLM0,https://api.spotify.com/v1/audio-analysis/4b4KcovePX8Ke2cLIQTLM0,197640,4,All Night,2017-07-14,0,The Vamps,2017.0,7.0,4.0,69,5218660,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
234,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,audio_features,6JV2JOEocMgcZxYSZelKcc,spotify:track:6JV2JOEocMgcZxYSZelKcc,https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc,https://api.spotify.com/v1/audio-analysis/6JV2JOEocMgcZxYSZelKcc,236002,4,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,78,Justin Timberlake,2016.0,5.0,4.0,77,12203202,"['dance pop', 'pop']"
235,0.781,0.57,11,-5.874,0,0.188,0.273,0.0,0.196,0.858,107.059,audio_features,08WPvDEsHvTFuB9w8tC2OS,spotify:track:08WPvDEsHvTFuB9w8tC2OS,https://api.spotify.com/v1/tracks/08WPvDEsHvTFuB9w8tC2OS,https://api.spotify.com/v1/audio-analysis/08WPvDEsHvTFuB9w8tC2OS,193181,4,Now and Later,2017-07-21,54,Sage The Gemini,2017.0,7.0,4.0,63,811161,"['dance pop', 'hyphy', 'pop rap', 'southern hip hop']"
236,0.707,0.883,0,-4.281,1,0.0602,0.0707,0.0,0.23,0.541,106.031,audio_features,7aV2mflaASUmGhCErm7kBO,spotify:track:7aV2mflaASUmGhCErm7kBO,https://api.spotify.com/v1/tracks/7aV2mflaASUmGhCErm7kBO,https://api.spotify.com/v1/audio-analysis/7aV2mflaASUmGhCErm7kBO,167038,4,The Mack,2016-09-23,0,Nevada,2016.0,9.0,4.0,47,14701,['eurodance']
237,0.696,0.743,6,-3.838,1,0.0331,0.0778,0.0,0.0581,0.644,122.978,audio_features,1D3ODoXHBLpdxolZRHWV1j,spotify:track:1D3ODoXHBLpdxolZRHWV1j,https://api.spotify.com/v1/tracks/1D3ODoXHBLpdxolZRHWV1j,https://api.spotify.com/v1/audio-analysis/1D3ODoXHBLpdxolZRHWV1j,201254,4,By Your Side,2016-10-28,0,Jonas Blue,2016.0,10.0,4.0,74,3564672,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
238,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,68EMU2RD1ECNeOeJ5qAXCV,spotify:track:68EMU2RD1ECNeOeJ5qAXCV,https://api.spotify.com/v1/tracks/68EMU2RD1ECNeOeJ5qAXCV,https://api.spotify.com/v1/audio-analysis/68EMU2RD1ECNeOeJ5qAXCV,217707,4,We Don't Talk Anymore (feat. Selena Gomez),2015-11-05,57,Charlie Puth,2015.0,11.0,3.0,80,16374282,"['dance pop', 'pop', 'viral pop']"
239,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,audio_features,0JiVRyTJcJnmlwCZ854K4p,spotify:track:0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/tracks/0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/audio-analysis/0JiVRyTJcJnmlwCZ854K4p,161200,4,Alone,2016-12-02,63,Alan Walker,2016.0,12.0,4.0,80,34161142,['electro house']
240,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,audio_features,0lLdorYw7lVrJydTINhWdI,spotify:track:0lLdorYw7lVrJydTINhWdI,https://api.spotify.com/v1/tracks/0lLdorYw7lVrJydTINhWdI,https://api.spotify.com/v1/audio-analysis/0lLdorYw7lVrJydTINhWdI,206640,3,It's Beginning to Look a Lot like Christmas,2011-10-14,45,Michael Bublé,2011.0,10.0,4.0,72,5307718,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
241,0.486,0.713,2,-3.949,0,0.0524,0.0853,0.0,0.0839,0.297,121.028,audio_features,4Q4jmPHwu0wrJvqrld0FQ6,spotify:track:4Q4jmPHwu0wrJvqrld0FQ6,https://api.spotify.com/v1/tracks/4Q4jmPHwu0wrJvqrld0FQ6,https://api.spotify.com/v1/audio-analysis/4Q4jmPHwu0wrJvqrld0FQ6,226720,4,I Would Like,2017-03-17,58,Zara Larsson,2017.0,3.0,4.0,75,10136508,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']"
242,0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525,audio_features,4F7A0DXBrmUAkp32uenhZt,spotify:track:4F7A0DXBrmUAkp32uenhZt,https://api.spotify.com/v1/tracks/4F7A0DXBrmUAkp32uenhZt,https://api.spotify.com/v1/audio-analysis/4F7A0DXBrmUAkp32uenhZt,249213,4,Party Monster,2016-11-25,73,The Weeknd,2016.0,11.0,4.0,91,45873723,"['canadian contemporary r&b', 'canadian pop', 'pop']"
